"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_121770_coefficient","contrast_121770_log2fc","contrast_121770_tstat","contrast_121770_pvalue","contrast_121772_coefficient","contrast_121772_log2fc","contrast_121772_tstat","contrast_121772_pvalue"
"19588",83716,83716,"CRISPLD2","cysteine rich secretory protein LCCL domain containing 2",0.413,0.4498,0.9181,0.3869,0.3869,0.6939,0.5032,-0.2666,-0.2666,-0.4906,0.6341
"19589",101927502,101927502,"TLE1-DT","TLE1 divergent transcript",0.4136,0.4505,0.9182,0.3514,0.3514,0.3653,0.7223,1.0685,1.0685,1.2326,0.2453
"19590",105372926,105372926,"LOC105372926","uncharacterized LOC105372926",0.4136,0.4505,0.9182,0.3514,0.3514,0.3653,0.7223,1.0685,1.0685,1.2326,0.2453
"19591",105374359,105374359,"LOC105374359","uncharacterized LOC105374359",0.4136,0.4505,0.9182,0.3514,0.3514,0.3653,0.7223,1.0685,1.0685,1.2326,0.2453
"19592",135114,135114,"HINT3","histidine triad nucleotide binding protein 3",0.4138,0.4507,0.9183,-0.2627,-0.2627,-1.2599,0.2357,-0.0934,-0.0934,-0.4838,0.6388
"19593",101929736,101929736,"LINC01372","long intergenic non-protein coding RNA 1372",0.414,0.4508,0.9183,0.3177,0.3177,0.3992,0.6979,0.8801,0.8801,1.2094,0.2537
"19594",83999,83999,"KREMEN1","kringle containing transmembrane protein 1",0.414,0.4509,0.9183,0.0349,0.0349,0.1213,0.9058,-0.2735,-0.2735,-0.9952,0.3426
"19595",53343,53343,"NUDT9","nudix hydrolase 9",0.4143,0.4511,0.9184,0.3449,0.3449,1.3531,0.2052,0.0893,0.0893,0.3688,0.7198
"19596",126069,126069,"ZNF491","zinc finger protein 491",0.4144,0.4512,0.9184,-0.2581,-0.2581,-0.5966,0.5638,-0.5601,-0.5601,-1.3635,0.202
"19597",58489,58489,"ABHD17C","abhydrolase domain containing 17C, depalmitoylase",0.4145,0.4513,0.9185,-0.3445,-0.3445,-0.8802,0.399,-0.4661,-0.4661,-1.2662,0.2336
"19598",101060691,101060691,"NUTM2B-AS1","NUTM2B antisense RNA 1",0.4146,0.4513,0.9186,0.3302,0.3302,1.191,0.2606,0.3127,0.3127,1.1962,0.2586
"19599",84893,84893,"FBH1","F-box DNA helicase 1",0.4146,0.4513,0.9186,0.0605,0.0605,0.326,0.751,-0.1397,-0.1397,-0.7993,0.4423
"19600",5429,5429,"POLH","DNA polymerase eta",0.4146,0.4513,0.9185,-0.1965,-0.1965,-0.965,0.3568,0.0202,0.0202,0.1073,0.9166
"19601",100130742,100130742,"LRRC69","leucine rich repeat containing 69",0.4147,0.4514,0.9187,-0.7983,-0.7983,-1.1811,0.2643,-0.0087,-0.0087,-0.0144,0.9888
"19602",100506365,100506365,"OTUD6B-AS1","OTUD6B antisense RNA 1 (head to head)",0.4149,0.4517,0.9187,0.1631,0.1631,0.5574,0.5892,-0.2263,-0.2263,-0.8093,0.4368
"19603",107985941,107985941,"LOC107985941","uncharacterized LOC107985941",0.415,0.4517,0.9188,-1.5838,-1.5838,-1.2481,0.2398,-0.2308,-0.2308,-0.2096,0.8381
"19604",766,766,"CA7","carbonic anhydrase 7",0.415,0.4517,0.9188,-0.9956,-0.9956,-0.8474,0.4162,0.572,0.572,0.5557,0.5903
"19605",439994,439994,"LINC00863","long intergenic non-protein coding RNA 863",0.4154,0.4521,0.9188,-0.2857,-0.2857,-0.7458,0.4726,-0.4368,-0.4368,-1.2004,0.2571
"19606",149483,149483,"CCDC17","coiled-coil domain containing 17",0.4155,0.4522,0.9189,-0.6683,-0.6683,-1.1394,0.2805,-0.0783,-0.0783,-0.1479,0.8853
"19607",83881,83881,"MIXL1","Mix paired-like homeobox",0.4159,0.4526,0.919,-0.6486,-0.6486,-0.6669,0.5196,-1.0102,-1.0102,-1.0914,0.3002
"19608",8293,8293,"SERF1A","small EDRK-rich factor 1A",0.416,0.4526,0.919,0.096,0.096,0.3091,0.7634,-0.1536,-0.1536,-0.5174,0.6159
"19609",9132,9132,"KCNQ4","potassium voltage-gated channel subfamily Q member 4",0.4164,0.453,0.9191,0.8518,0.8518,1.3613,0.2027,0.4531,0.4531,0.7455,0.4728
"19610",100130451,100130451,"SPAG16-DT","SPAG16 divergent transcript",0.4164,0.453,0.9191,0.6935,0.6935,0.6761,0.514,-0.4803,-0.4803,-0.4701,0.6482
"19611",27130,27130,"INVS","inversin",0.4164,0.453,0.9192,0.017,0.017,0.0659,0.9488,-0.2438,-0.2438,-0.9963,0.3421
"19612",105375645,105375645,"RBM12B-DT","RBM12B divergent transcript",0.4166,0.4532,0.9193,0.7484,0.7484,0.7142,0.4911,-0.451,-0.451,-0.433,0.674
"19613",101927372,101927372,"LOC101927372","uncharacterized LOC101927372",0.4167,0.4533,0.9193,0.1661,0.1661,0.2647,0.7965,-0.417,-0.417,-0.6727,0.516
"19614",105369968,105369968,"LOC105369968","uncharacterized LOC105369968",0.4169,0.4535,0.9193,-0.3204,-0.3204,-0.5904,0.5677,-0.6011,-0.6011,-1.1564,0.2738
"19615",105374297,105374297,"LOC105374297","uncharacterized LOC105374297",0.4171,0.4537,0.9194,0.6711,0.6711,1.0915,0.3001,0.7098,0.7098,1.2269,0.2474
"19616",84131,84131,"CEP78","centrosomal protein 78",0.4171,0.4537,0.9194,-0.1948,-0.1948,-0.6143,0.5525,0.2346,0.2346,0.803,0.4403
"19617",100132077,100132077,"LOC100132077","uncharacterized LOC100132077",0.4171,0.4537,0.9195,0.6315,0.6315,1.3423,0.2086,0.4924,0.4924,1.0984,0.2972
"19618",102724467,102724467,"LOC102724467","uncharacterized LOC102724467",0.4176,0.4542,0.9195,-1.4782,-1.4782,-1.3524,0.2054,-0.5792,-0.5792,-0.5859,0.5707
"19619",339287,339287,"MSL1","MSL complex subunit 1",0.4181,0.4546,0.9196,0.1489,0.1489,0.8143,0.434,-0.0654,-0.0654,-0.381,0.711
"19620",8816,8816,"DCAF5","DDB1 and CUL4 associated factor 5",0.4186,0.4552,0.9197,-0.0789,-0.0789,-0.42,0.6832,-0.2229,-0.2229,-1.2646,0.2341
"19621",105372407,105372407,"LOC105372407","uncharacterized LOC105372407",0.4187,0.4553,0.9197,-0.5581,-0.5581,-0.5924,0.5664,-1.1176,-1.1176,-1.2245,0.2482
"19622",4151,4151,"MB","myoglobin",0.4192,0.4558,0.9198,-0.8915,-0.8915,-0.937,0.3704,-1.3144,-1.3144,-1.4809,0.1688
"19623",22806,22806,"IKZF3","IKAROS family zinc finger 3",0.4197,0.4563,0.9198,0.2373,0.2373,0.2189,0.8311,1.1004,1.1004,1.1178,0.2892
"19624",107984533,107984533,"LOC107984533","uncharacterized LOC107984533",0.4198,0.4563,0.9198,-0.8516,-0.8516,-0.6338,0.5402,1.0089,1.0089,0.8789,0.3996
"19625",400831,400831,"C20orf202","chromosome 20 open reading frame 202",0.4207,0.4574,0.9199,-0.507,-0.507,-0.4991,0.6282,0.409,0.409,0.451,0.6614
"19626",105373148,105373148,"SAT1-DT","SAT1 divergent transcript",0.4208,0.4575,0.9199,0.829,0.829,0.7917,0.4465,1.2857,1.2857,1.3255,0.2139
"19627",7849,7849,"PAX8","paired box 8",0.4209,0.4575,0.92,0.3516,0.3516,0.8742,0.4021,-0.1563,-0.1563,-0.4026,0.6955
"19628",6617,6617,"SNAPC1","small nuclear RNA activating complex polypeptide 1",0.4209,0.4575,0.92,0.176,0.176,0.4943,0.6316,-0.3108,-0.3108,-0.9052,0.3862
"19629",6865,6865,"TACR2","tachykinin receptor 2",0.4213,0.4579,0.9201,-0.9771,-0.9771,-1.281,0.2285,-0.1973,-0.1973,-0.2918,0.7763
"19630",5955,5955,"RCN2","reticulocalbin 2",0.4215,0.4581,0.9201,0.1045,0.1045,0.4883,0.6356,-0.1729,-0.1729,-0.8592,0.4099
"19631",5685,5685,"PSMA4","proteasome 20S subunit alpha 4",0.4216,0.4582,0.9202,-0.0544,-0.0544,-0.2458,0.8107,0.1549,0.1549,0.7566,0.4664
"19632",10440,10440,"TIMM17A","translocase of inner mitochondrial membrane 17A",0.4216,0.4582,0.9202,0.2017,0.2017,0.8635,0.4077,0.2933,0.2933,1.346,0.2074
"19633",58497,58497,"PRUNE1","prune exopolyphosphatase 1",0.4218,0.4583,0.9203,0.3151,0.3151,1.3459,0.2075,0.1958,0.1958,0.8843,0.3969
"19634",101927377,101927377,"LOC101927377","uncharacterized LOC101927377",0.422,0.4586,0.9203,0.967,0.967,1.3715,0.1996,0.7122,0.7122,1.0462,0.3196
"19635",100506119,100506119,"LINC01503","long intergenic non-protein coding RNA 1503",0.4223,0.4588,0.9204,1.2741,1.2741,1.1362,0.2818,1.5049,1.5049,1.4305,0.1824
"19636",389125,389125,"MUSTN1","musculoskeletal, embryonic nuclear protein 1",0.4223,0.4588,0.9204,1.6534,1.6534,1.2574,0.2366,1.7255,1.7255,1.3709,0.1998
"19637",283008,283008,"NUTM2E","NUT family member 2E",0.4224,0.4588,0.9205,-0.8177,-0.8177,-1.3566,0.2041,-0.4022,-0.4022,-0.7292,0.4822
"19638",724087,724087,"LINC01545","long intergenic non-protein coding RNA 1545",0.4225,0.4589,0.9205,-0.3115,-0.3115,-0.2535,0.8049,-1.5253,-1.5253,-1.256,0.2371
"19639",283651,283651,"HMGN2P46","high mobility group nucleosomal binding domain 2 pseudogene 46",0.4226,0.4591,0.9206,-0.8972,-0.8972,-1.034,0.325,-0.0229,-0.0229,-0.0298,0.9768
"19640",105374110,105374110,"LOC105374110","uncharacterized LOC105374110",0.4228,0.4593,0.9206,0.8592,0.8592,0.6741,0.5152,1.2845,1.2845,1.1035,0.2951
"19641",7184,7184,"HSP90B1","heat shock protein 90 beta family member 1",0.4229,0.4593,0.9207,-0.2466,-0.2466,-1.1815,0.2642,-0.1746,-0.1746,-0.9008,0.3884
"19642",284365,284365,"LINC01869","long intergenic non-protein coding RNA 1869",0.4229,0.4593,0.9207,0.9608,0.9608,0.8956,0.3911,-0.0696,-0.0696,-0.0659,0.9487
"19643",64061,64061,"TSPYL2","TSPY like 2",0.4231,0.4595,0.9208,0.4631,0.4631,1.3758,0.1983,0.1958,0.1958,0.6156,0.5516
"19644",105375081,105375081,"LOC105375081","uncharacterized LOC105375081",0.4236,0.4601,0.9208,-1.2937,-1.2937,-1.1038,0.295,-0.1389,-0.1389,-0.1365,0.8941
"19645",100130311,100130311,"C17orf107","chromosome 17 open reading frame 107",0.4237,0.4601,0.9208,0.182,0.182,0.2829,0.7829,-0.5451,-0.5451,-0.8615,0.4087
"19646",441687,441687,"TEX21P","testis expressed 21, pseudogene",0.4237,0.4601,0.9209,-0.4264,-0.4264,-0.5239,0.6115,-0.8689,-0.8689,-1.0983,0.2973
"19647",8841,8841,"HDAC3","histone deacetylase 3",0.4241,0.4605,0.9209,-0.0745,-0.0745,-0.3172,0.7575,0.2535,0.2535,1.166,0.2701
"19648",64168,64168,"NECAB1","N-terminal EF-hand calcium binding protein 1",0.4244,0.4608,0.921,-0.4466,-0.4466,-1.3492,0.2064,-0.2652,-0.2652,-0.8661,0.4063
"19649",5706,5706,"PSMC6","proteasome 26S subunit, ATPase 6",0.4244,0.4608,0.921,0.1821,0.1821,0.7202,0.4875,0.2975,0.2975,1.2636,0.2345
"19650",100129550,100129550,"LINC02035","long intergenic non-protein coding RNA 2035",0.4247,0.4611,0.9211,-0.0622,-0.0622,-0.1774,0.8626,0.2,0.2,0.6185,0.5498
"19651",105370275,105370275,"LOC105370275","uncharacterized LOC105370275",0.425,0.4614,0.9211,-1.0468,-1.0468,-0.7656,0.4612,0.5475,0.5475,0.4746,0.6451
"19652",107985544,107985544,"LOC107985544","uncharacterized LOC107985544",0.4252,0.4616,0.9212,-0.6336,-0.6336,-1.1095,0.2926,-0.0416,-0.0416,-0.0807,0.9372
"19653",101926895,101926895,"CRTC3-AS1","CRTC3 antisense RNA 1",0.426,0.4624,0.9212,-0.7342,-0.7342,-0.9593,0.3596,-1.0707,-1.0707,-1.5,0.1639
"19654",1025,1025,"CDK9","cyclin dependent kinase 9",0.4262,0.4626,0.9213,-0.0266,-0.0266,-0.1085,0.9157,0.3006,0.3006,1.3224,0.2149
"19655",81562,81562,"LMAN2L","lectin, mannose binding 2 like",0.4262,0.4626,0.9213,-0.1997,-0.1997,-0.7197,0.4878,-0.4384,-0.4384,-1.6714,0.1249
"19656",10524,10524,"KAT5","lysine acetyltransferase 5",0.4263,0.4627,0.9213,-0.261,-0.261,-1.1535,0.275,-0.3202,-0.3202,-1.5126,0.1607
"19657",375444,375444,"C5orf34","chromosome 5 open reading frame 34",0.4267,0.4631,0.9214,0.4426,0.4426,1.3422,0.2086,0.1558,0.1558,0.495,0.6311
"19658",106144593,106144593,"NOP53-AS1","NOP53 antisense RNA 1",0.4269,0.4633,0.9214,0.3929,0.3929,0.4204,0.6829,-0.7116,-0.7116,-0.7644,0.4619
"19659",26056,26056,"RAB11FIP5","RAB11 family interacting protein 5",0.4272,0.4636,0.9215,-0.3531,-0.3531,-1.3196,0.2158,-0.136,-0.136,-0.5496,0.5944
"19660",9098,9098,"USP6","ubiquitin specific peptidase 6",0.4274,0.4637,0.9215,1.4324,1.4324,1.3401,0.2092,0.8269,0.8269,0.8023,0.4407
"19661",388969,388969,"C2orf68","chromosome 2 open reading frame 68",0.4276,0.464,0.9216,-0.2157,-0.2157,-0.7773,0.4546,-0.3546,-0.3546,-1.3543,0.2048
"19662",51003,51003,"MED31","mediator complex subunit 31",0.4278,0.4642,0.9217,-0.0391,-0.0391,-0.1275,0.901,-0.3228,-0.3228,-1.1038,0.295
"19663",105376844,105376844,"LOC105376844","uncharacterized LOC105376844",0.4278,0.4642,0.9217,0.5292,0.5292,0.5072,0.6228,0.9596,0.9596,1.0035,0.3388
"19664",25840,25840,"TMT1A","thiol methyltransferase 1A",0.4286,0.465,0.9218,0.2446,0.2446,0.7602,0.4643,0.3989,0.3989,1.3281,0.213
"19665",23271,23271,"CAMSAP2","calmodulin regulated spectrin associated protein family member 2",0.4289,0.4653,0.9218,-0.051,-0.051,-0.2701,0.7925,0.1279,0.1279,0.7318,0.4807
"19666",654790,654790,"PCP4L1","Purkinje cell protein 4 like 1",0.4291,0.4654,0.9219,-1.1918,-1.1918,-1.1607,0.2721,-0.1955,-0.1955,-0.2138,0.8349
"19667",105371688,105371688,"LOC105371688","uncharacterized LOC105371688",0.4291,0.4654,0.9219,-1.1918,-1.1918,-1.1607,0.2721,-0.1955,-0.1955,-0.2138,0.8349
"19668",105375475,105375475,"LINC02476","long intergenic non-protein coding RNA 2476",0.4291,0.4654,0.9219,-1.1918,-1.1918,-1.1607,0.2721,-0.1955,-0.1955,-0.2138,0.8349
"19669",440278,440278,"CATSPER2P1","CATSPER2 pseudogene 1",0.4293,0.4656,0.9221,-0.8615,-0.8615,-1.3423,0.2086,-0.2064,-0.2064,-0.3535,0.7309
"19670",55521,55521,"TRIM36","tripartite motif containing 36",0.4297,0.466,0.9221,0.2455,0.2455,0.8468,0.4165,0.37,0.37,1.3632,0.2021
"19671",100128890,100128890,"FAM66B","family with sequence similarity 66 member B",0.4298,0.4661,0.9222,-0.0344,-0.0344,-0.0237,0.9815,1.3136,1.3136,1.0239,0.3295
"19672",107986709,107986709,"LOC107986709","uncharacterized LOC107986709",0.43,0.4663,0.9222,-0.2572,-0.2572,-0.2781,0.7865,-1.1149,-1.1149,-1.2297,0.2464
"19673",55916,55916,"NXT2","nuclear transport factor 2 like export factor 2",0.4301,0.4664,0.9223,0.0114,0.0114,0.0375,0.9708,0.2622,0.2622,0.9343,0.3717
"19674",5731,5731,"PTGER1","prostaglandin E receptor 1",0.4302,0.4664,0.9223,1.2728,1.2728,1.2046,0.2555,1.0138,1.0138,1.0088,0.3364
"19675",1769,1769,"DNAH8","dynein axonemal heavy chain 8",0.4304,0.4666,0.9224,1.342,1.342,1.3393,0.2095,0.7208,0.7208,0.7377,0.4773
"19676",619562,619562,"SNORA3A","small nucleolar RNA, H/ACA box 3A",0.4306,0.4668,0.9224,0.7094,0.7094,0.7695,0.459,-0.3643,-0.3643,-0.3943,0.7014
"19677",91664,91664,"ZNF845","zinc finger protein 845",0.4308,0.467,0.9225,-0.3123,-0.3123,-1.1206,0.2881,-0.0432,-0.0432,-0.1686,0.8694
"19678",105370042,105370042,"LOC105370042","uncharacterized LOC105370042",0.431,0.4672,0.9225,0.4143,0.4143,0.5458,0.5969,-0.4978,-0.4978,-0.6673,0.5194
"19679",168374,168374,"ZNF92","zinc finger protein 92",0.4313,0.4675,0.9226,-0.0368,-0.0368,-0.1247,0.9032,-0.3702,-0.3702,-1.3168,0.2167
"19680",730971,730971,"LINC02447","long intergenic non-protein coding RNA 2447",0.4314,0.4676,0.9226,1.2372,1.2372,1.0988,0.2971,0.3784,0.3784,0.3331,0.7458
"19681",105369383,105369383,"LOC105369383","uncharacterized LOC105369383",0.4316,0.4678,0.9227,-1.1633,-1.1633,-1.3462,0.2074,-0.5328,-0.5328,-0.6885,0.5065
"19682",105370205,105370205,"LOC105370205","uncharacterized LOC105370205",0.4316,0.4678,0.9227,1.2409,1.2409,1.2452,0.2409,0.3963,0.3963,0.4017,0.6962
"19683",389765,389765,"LOC389765","kinesin family member 27 pseudogene",0.4321,0.4682,0.9227,0.0764,0.0764,0.1945,0.8496,0.409,0.409,1.1257,0.286
"19684",100506046,100506046,"GAS5-AS1","GAS5 antisense RNA 1",0.4323,0.4684,0.9228,0.6982,0.6982,1.3472,0.207,0.401,0.401,0.8076,0.4377
"19685",105371099,105371099,"LOC105371099","uncharacterized LOC105371099",0.4324,0.4686,0.9228,1.3694,1.3694,1.1563,0.2739,0.7049,0.7049,0.5966,0.5637
"19686",692073,692073,"SNORA16A","small nucleolar RNA, H/ACA box 16A",0.4329,0.469,0.9229,0.4581,0.4581,0.5701,0.5809,-0.4076,-0.4076,-0.5158,0.617
"19687",25798,25798,"BRI3","brain protein I3",0.4338,0.47,0.9229,-0.1764,-0.1764,-0.5969,0.5636,0.1221,0.1221,0.4481,0.6635
"19688",9617,9617,"MTRF1","mitochondrial translation release factor 1",0.4349,0.4712,0.923,-0.4535,-0.4535,-1.34,0.2093,-0.212,-0.212,-0.6786,0.5125
"19689",359821,359821,"MRPL42P5","mitochondrial ribosomal protein L42 pseudogene 5",0.4353,0.4716,0.923,-0.7405,-0.7405,-0.9831,0.3482,-1.0831,-1.0831,-1.5501,0.1515
"19690",57336,57336,"ZNF287","zinc finger protein 287",0.4353,0.4716,0.9231,0.066,0.066,0.2398,0.8152,-0.2531,-0.2531,-0.9642,0.3572
"19691",83696,83696,"TRAPPC9","trafficking protein particle complex subunit 9",0.4355,0.4718,0.9231,0.1448,0.1448,0.3614,0.7252,-0.1689,-0.1689,-0.4383,0.6703
"19692",51188,51188,"SS18L2","SS18 like 2",0.4357,0.4719,0.9232,0.2883,0.2883,0.9496,0.3642,0.3725,0.3725,1.3073,0.2198
"19693",105369149,105369149,"LOC105369149","uncharacterized LOC105369149",0.4358,0.4721,0.9232,-0.7646,-0.7646,-1.0238,0.3295,-0.8064,-0.8064,-1.1536,0.2749
"19694",165904,165904,"XIRP1","xin actin binding repeat containing 1",0.4359,0.4721,0.9232,1.0955,1.0955,1.1252,0.2863,1.2333,1.2333,1.3542,0.2049
"19695",100506007,100506007,"RTCA-AS1","RTCA antisense RNA 1",0.436,0.4722,0.9233,0.233,0.233,0.4123,0.6886,-0.5164,-0.5164,-0.9383,0.3697
"19696",102724301,102724301,"NECTIN1-DT","NECTIN1 divergent transcript",0.4364,0.4726,0.9233,-0.55,-0.55,-0.4868,0.6367,0.4808,0.4808,0.4867,0.6367
"19697",285638,285638,"LOC285638","uncharacterized LOC285638",0.4372,0.4735,0.9234,0.45,0.45,0.8218,0.43,-0.008,-0.008,-0.015,0.9883
"19698",728558,728558,"ENTPD1-AS1","ENTPD1 antisense RNA 1",0.4373,0.4736,0.9234,-0.0941,-0.0941,-0.1357,0.8947,-0.6526,-0.6526,-0.965,0.3568
"19699",23528,23528,"ZNF281","zinc finger protein 281",0.4373,0.4736,0.9235,-0.1597,-0.1597,-0.7078,0.4949,-0.3161,-0.3161,-1.4902,0.1664
"19700",374407,374407,"DNAJB13","DnaJ heat shock protein family (Hsp40) member B13",0.4375,0.4738,0.9235,-0.5658,-0.5658,-0.68,0.5116,0.1985,0.1985,0.274,0.7895
"19701",84852,84852,"ATP1A1-AS1","ATP1A1 antisense RNA 1",0.4378,0.474,0.9236,0.3249,0.3249,0.542,0.5995,0.7371,0.7371,1.3275,0.2132
"19702",6519,6519,"SLC3A1","solute carrier family 3 member 1",0.4378,0.474,0.9236,-1.7218,-1.7218,-1.2418,0.2421,-1.3148,-1.3148,-1.0562,0.3152
"19703",101954276,101954276,"RNVU1-6","RNA, variant U1 small nuclear 6",0.438,0.4741,0.9237,0.0447,0.0447,0.0412,0.9679,-1.3303,-1.3303,-1.2678,0.233
"19704",54850,54850,"FBXL12","F-box and leucine rich repeat protein 12",0.4381,0.4743,0.9237,-0.3674,-0.3674,-1.3227,0.2148,-0.2144,-0.2144,-0.8304,0.4253
"19705",267020,267020,"ATP5MGL","ATP synthase membrane subunit g like",0.4385,0.4747,0.9237,-0.8495,-0.8495,-0.8061,0.4385,-1.2516,-1.2516,-1.2539,0.2378
"19706",548645,548645,"DNAJC25","DnaJ heat shock protein family (Hsp40) member C25",0.4388,0.475,0.9238,0.3045,0.3045,0.9133,0.3822,0.3392,0.3392,1.0828,0.3038
"19707",105375059,105375059,"LOC105375059","uncharacterized LOC105375059",0.4389,0.4751,0.9239,-1.3005,-1.3005,-1.1669,0.2697,-1.325,-1.325,-1.2931,0.2245
"19708",101928191,101928191,"LOC101928191","uncharacterized LOC101928191",0.4389,0.4751,0.9239,-1.3005,-1.3005,-1.1669,0.2697,-1.325,-1.325,-1.2931,0.2245
"19709",105376434,105376434,"LOC105376434","uncharacterized LOC105376434",0.4389,0.4751,0.9239,-1.3005,-1.3005,-1.1669,0.2697,-1.325,-1.325,-1.2931,0.2245
"19710",392509,392509,"ARL13A","ADP ribosylation factor like GTPase 13A",0.4392,0.4753,0.924,0.3708,0.3708,0.3297,0.7483,1.1422,1.1422,1.1209,0.288
"19711",54718,54718,"BTN2A3P","butyrophilin subfamily 2 member A3, pseudogene",0.4393,0.4754,0.924,0.3388,0.3388,0.8739,0.4023,0.4448,0.4448,1.2235,0.2486
"19712",23275,23275,"POFUT2","protein O-fucosyltransferase 2",0.4393,0.4754,0.9241,-0.313,-0.313,-0.9459,0.366,0.0147,0.0147,0.0483,0.9624
"19713",100507300,100507300,"ALKBH3-AS1","ALKBH3 antisense RNA 1",0.4394,0.4755,0.9241,1.0361,1.0361,1.3326,0.2116,0.6034,0.6034,0.8064,0.4384
"19714",9878,9878,"TOX4","TOX high mobility group box family member 4",0.4396,0.4757,0.9242,-0.0735,-0.0735,-0.3818,0.7104,0.1224,0.1224,0.686,0.508
"19715",105371505,105371505,"LOC105371505","uncharacterized LOC105371505",0.4397,0.4758,0.9242,0.7576,0.7576,1.2142,0.252,0.5121,0.5121,0.8658,0.4065
"19716",441054,441054,"CFAP96","cilia and flagella associated protein 96",0.4398,0.4758,0.9242,0.3709,0.3709,0.4041,0.6945,0.9213,0.9213,1.0778,0.3059
"19717",522,522,"ATP5PF","ATP synthase peripheral stalk subunit F6",0.4401,0.4761,0.9243,-0.0707,-0.0707,-0.361,0.7255,0.1246,0.1246,0.6865,0.5077
"19718",645261,645261,"LOC645261","PP565",0.4402,0.4762,0.9244,1.2787,1.2787,1.228,0.247,1.2034,1.2034,1.2311,0.2459
"19719",283337,283337,"ZNF740","zinc finger protein 740",0.4402,0.4762,0.9244,0.1457,0.1457,0.6187,0.5497,0.2467,0.2467,1.1236,0.2869
"19720",123904,123904,"NRN1L","neuritin 1 like",0.4403,0.4762,0.9245,0.582,0.582,0.6864,0.5078,-0.4012,-0.4012,-0.4756,0.6444
"19721",284325,284325,"ACTMAP","actin maturation protease",0.4406,0.4765,0.9245,0.3573,0.3573,1.313,0.2179,0.3235,0.3235,1.2539,0.2378
"19722",283927,283927,"NUDT7","nudix hydrolase 7",0.4408,0.4768,0.9246,0.6155,0.6155,1.186,0.2625,0.1903,0.1903,0.3801,0.7117
"19723",105377161,105377161,"LOC105377161","uncharacterized LOC105377161",0.4409,0.4768,0.9246,1.0281,1.0281,0.8771,0.4006,-0.0937,-0.0937,-0.0804,0.9374
"19724",100131094,100131094,"DPP9-AS1","DPP9 antisense RNA 1",0.4411,0.477,0.9247,0.0202,0.0202,0.0362,0.9718,-0.5369,-0.5369,-0.9852,0.3473
"19725",105369199,105369199,"LOC105369199","NBPF member 6 pseudogene",0.4411,0.477,0.9247,1.6161,1.6161,1.3105,0.2187,1.1956,1.1956,1.0177,0.3323
"19726",101928180,101928180,"LOC101928180","uncharacterized LOC101928180",0.4412,0.4771,0.9247,1.3006,1.3006,1.0163,0.3329,1.6577,1.6577,1.37,0.2
"19727",339403,339403,"RXFP4","relaxin family peptide/INSL5 receptor 4",0.4414,0.4773,0.9248,-1.3796,-1.3796,-0.9372,0.3703,0.3118,0.3118,0.2514,0.8065
"19728",751071,751071,"CSKMT","citrate synthase lysine methyltransferase",0.4424,0.4783,0.9248,0.3019,0.3019,0.753,0.4684,-0.1132,-0.1132,-0.2924,0.7758
"19729",100302692,100302692,"FTX","FTX transcript, XIST regulator",0.4429,0.4789,0.9249,-0.249,-0.249,-0.6214,0.5479,-0.4913,-0.4913,-1.2907,0.2252
"19730",7307,7307,"U2AF1","U2 small nuclear RNA auxiliary factor 1",0.4434,0.4794,0.9249,0.3047,0.3047,0.5971,0.5634,0.519,0.519,1.09,0.3008
"19731",105373185,105373185,"LINC02601","long intergenic non-protein coding RNA 2601",0.4435,0.4794,0.925,0.6649,0.6649,0.6274,0.5441,1.2766,1.2766,1.3262,0.2137
"19732",468,468,"ATF4","activating transcription factor 4",0.4439,0.4799,0.9251,-0.1594,-0.1594,-0.6676,0.5192,0.09,0.09,0.4082,0.6915
"19733",103344930,103344930,"LINC01391","long intergenic non-protein coding RNA 1391",0.4441,0.48,0.9251,1.3241,1.3241,1.1877,0.2618,0.3255,0.3255,0.2979,0.7718
"19734",10152,10152,"ABI2","abl interactor 2",0.4443,0.4802,0.9252,0.0419,0.0419,0.2566,0.8026,-0.1569,-0.1569,-1.0275,0.3279
"19735",6421,6421,"SFPQ","splicing factor proline and glutamine rich",0.4447,0.4807,0.9252,-0.0323,-0.0323,-0.2058,0.841,-0.1521,-0.1521,-1.0372,0.3236
"19736",128,128,"ADH5","alcohol dehydrogenase 5 (class III), chi polypeptide",0.445,0.481,0.9252,0.0064,0.0064,0.0339,0.9736,-0.1803,-0.1803,-1.0275,0.3279
"19737",105371742,105371742,"LOC105371742","uncharacterized LOC105371742",0.4451,0.4811,0.9253,-1.1987,-1.1987,-1.0557,0.3154,-0.0846,-0.0846,-0.0842,0.9345
"19738",333926,333926,"PPM1J","protein phosphatase, Mg2+/Mn2+ dependent 1J",0.4453,0.4812,0.9253,-0.6397,-0.6397,-0.8685,0.4051,-0.6581,-0.6581,-0.9426,0.3677
"19739",51531,51531,"TRMO","tRNA methyltransferase O",0.4456,0.4816,0.9254,-0.0359,-0.0359,-0.1169,0.9092,-0.3985,-0.3985,-1.357,0.204
"19740",11188,11188,"NISCH","nischarin",0.4464,0.4824,0.9254,0.1156,0.1156,0.4764,0.6438,0.3346,0.3346,1.4825,0.1684
"19741",10612,10612,"TRIM3","tripartite motif containing 3",0.4465,0.4824,0.9255,0.3578,0.3578,1.3168,0.2167,0.2751,0.2751,1.0667,0.3107
